Understat_ID, FPL_ID, Understat_Name, FPL_Name
-1,555,,Michel Vorm
-1,558,,Brandon Austin
-1,605,,Gedson Carvalho Fernandes
-1,634,,Harvey White
-1,655,,Dennis Cirkin
-1,357,,Francisco Femenía Far
-1,360,,Marc Navarro
-1,365,,Isaac Success Ajayi
-1,367,,Pontus Dahlberg
-1,372,,Ken Sema
-1,513,,Heurelho da Silva Gomes
-1,525,,Ismaïla Sarr
-1,563,,Ayotomiwa Dele-Bashiru
-1,592,,João Pedro Junqueira de Jesus
-1,648,,Adalberto Peñaranda
-1,383,,Winston Reid
-1,385,,Marko Arnautovic
-1,386,,Javier Hernández Balcázar
-1,387,,Alexandre Nascimento Costa Silva
-1,390,,Felipe Anderson Pereira Gomes
-1,398,,Grady Diangana
-1,400,,Pedro Obiang
-1,450,,Roberto Jimenez Gago
-1,582,,Joseph Anang
-1,594,,Gonçalo Bento Soares Cardoso
-1,595,,Bernardo Costa Da Rosa
-1,651,,Alfie Lewis
-1,664,,Conor Coventry
-1,402,,Jonathan Castro Otto
-1,406,,Rúben Gonçalo Silva Nascimento Vinagre
-1,407,,Romain Saïss
-1,411,,Rui Pedro dos Santos Patrício
-1,412,,John Ruddy
-1,413,,Will Norris
-1,414,,Rúben Diogo da Silva Neves
-1,415,,João Filipe Iria Santos Moutinho
-1,418,,Hélder Costa
-1,419,,Ivan Cavaleiro
-1,473,,Jesús Vallejo Lázaro
-1,528,,Pedro Lomba Neto
-1,559,,Bernard Ashley-Seal
-1,560,,Taylor Perry
-1,566,,Owen Otasowie
-1,567,,Luke Cundle
-1,587,,Oskar Buur
-1,607,,Ryan Giles
-1,609,,Bruno André Cavaco Jordao
-1,619,,Daniel Castelo Podence
-1,652,,Leonardo Campana
