Understat_ID, FPL_ID, Understat_Name, FPL_Name
-1,625,,Gabriel Fernando de Jesus
-1,630,,Evandro Goebel
-1,631,,Joel Taylor
-1,637,,M'Baye Niang
-1,639,,Giedrius Arlauskis
-1,644,,Alfred N'Diaye
-1,645,,Molla Wagué
-1,648,,Thomas Edwards
-1,650,,Mouez Hassen
-1,653,,Harry Wilson
-1,654,,Connor Roberts
-1,655,,Matthew Willock
-1,657,,Damian Emiliano Martinez
-1,658,,Joe Williams
-1,660,,Matt Macey
-1,662,,Joel Dinis Castro Pereira
-1,663,,Eduardo Dos Reis Carvalho
-1,664,,Moses Makasi
-1,665,,Nathan Holland
-1,666,,Rhian Brewster
-1,668,,Angus Gunn
-1,670,,Elliott Moore
-1,672,,Samuel Shashoua
-1,673,,Zachary Dearnley
-1,674,,Joshua Harrop
-1,675,,Daniel Kemp
-1,676,,Daniel Batty
-1,677,,Aaron Ramsdale
-1,678,,Matthew Worthington
-1,679,,Sam Surridge
-1,681,,Kieran O'Hara
-1,682,,Gerhard Tremmel
-1,683,,Rene Gilmartin
