Understat_ID,FPL_ID,Understat_Name,FPL_Name
-1,356,,Erik Lamela
-1,139,,Ethan Ampadu
3420,232,,Fabio Henrique Tavares
614,453,,Fernando Luiz Rosa
6441,268,,Ferran Torres
-1,650,,Filip Marschall
-1,500,,Florin Andone
-1,46,,Frédéric Guilbert
-1,183,,Francisco Casilla Cortés
5043,382,,Francisco Femenía Far
10327,689,,Francisco Jorge Tomás Oliveira
8934,461,,Francisco Machado Mota de Castro Trincão
6817,274,,Frederico Rodrigues de Paula Santos
-1,521,,Frederik Alves
5543,263,,Gabriel Fernando de Jesus
5613,23,,Gabriel Magalhães
7752,26,,Gabriel Teodoro Martinelli Silva
-1,164,,Gylfi Sigurdsson
-1,9,,Héctor Bellerín
6485,463,,Héctor Junior Firpo Adames
3428,192,,Hélder Wander Sousa de Azevedo e Costa
-1,95,,Halil Dervişoğlu
-1,637,,Harry Lewis
-1,616,,Harry Tyrer
-1,672,,Harvey Vale
-1,668,,Harvey White
-1,560,,Haydon Roberts
453,359,,Heung-Min Son
-1,635,,Hugo Bueno
-1,195,,Ian Carlo Poveda-Ocampo
7278,403,,Imrân Louza
-1,393,,Isaac Success Ajayi
-1,734,,Jack Grieves
-1,631,,Jack Jenkins
-1,554,,Jamal Baptiste
-1,633,,James Morris
-1,166,,James Rodríguez
-1,621,,James Storer
-1,717,,Jamie Bowden
-1,93,,Jan Zamburek
-1,660,,Jarell Quansah
-1,158,,Jarosław Jach
3422,426,,João Filipe Iria Santos Moutinho
2379,256,,João Pedro Cavaco Cancelo
8272,404,,João Pedro Junqueira de Jesus
-1,181,,João Virgínia
-1,352,,Joe Hart
-1,599,,Joe White
87,310,,Joelinton Cássio Apolinário de Lira
-1,666,,Jon McCracken
2280,433,,Jonathan Castro Otto
-1,643,,Jonathan Tomkinson
-1,322,,Jordan Hugill
1389,123,,Jorge Luiz Frello Filho
7281,510,,José Diogo Dalot Teixeira
9740,475,,José Malheiro de Sá
-1,402,,Joseph Hungbo
-1,735,,Joseph McGlynn
6630,19,,Joseph Willock
-1,116,,Josh Benson
-1,670,,Josh Feeney
-1,330,,Josh Martin
-1,604,,Joshua Wilson-Esbrand
6954,472,,Juan Camilo Hernández Suárez
-1,722,,Julian Jeanvier
-1,684,,Kaine Hayden
-1,669,,Kamil Conteh
-1,532,,Karl Hein
10203,663,,Kayky da Silva Chagas
5061,129,,Kepa Arrizabalaga
-1,680,,Kgaogelo Chauke
-1,476,,Kjell Scherpen
-1,24,,Konstantinos Mavropanos
-1,657,,Kris Moore
-1,405,,Kwadwo Baah
-1,610,,Lamare Bogarde
-1,671,,Lewis Hall
-1,533,,Lewis Richardson
-1,683,,Liam Gibbs
-1,611,,Louie Moulden
-1,707,,Lucas De Bolle
3293,362,,Lucas Rodrigues Moura da Silva
-1,18,,Lucas Torreira
-1,603,,Luke Mbete
6252,567,,Lyanco Evangelista Silveira Neves Vojnovic
9685,89,,Mads Roerslev Rasmussen
7722,37,,Mahmoud Ahmed Ibrahim Hassan
7603,477,,Marc Guéhi
-1,654,,Marc Leonard
-1,398,,Marc Navarro
-1,724,,Marcel Lavinier
-1,656,,Marcelo de Araújo Pitaluga Filho
-1,720,,Marcelo Flores
-1,316,,Marco Stiepermann
-1,606,,Marcus Bettinelli
-1,514,,Mark Gillespie
2517,558,,Martin Ødegaard
-1,151,,Martin Kelly
-1,65,,Mathew Ryan
6030,594,,Mathias Jorgensen
-1,25,,Mattéo Guendouzi
-1,619,,Matthew Cox
-1,729,,Matthew Craig
-1,312,,Matthew Longstaff
-1,454,,Matthew Pollock
-1,628,,Maxwell Haygarth
-1,719,,Mazeed Ogungbo
-1,48,,Mbwana Ally Samatta
-1,313,,Michael McGovern
-1,348,,Michael Obafemi
-1,536,,Michal Karbownik
-1,126,,Michy Batshuayi
-1,721,,Miguel Azeez
-1,694,,Mika Biereth
496,12,,Mohamed Naser El Sayed Elneny
-1,662,,Myles Peart-Harris
751,130,,N'Golo Kanté
6163,437,,Nélson Cabral Semedo
-1,545,,Nathan Broadhead
-1,674,,Nathan Patterson
-1,385,,Nathaniel Chalobah
-1,241,,Nathaniel Phillips
3387,618,,Nicolas Nkoulou
5656,17,,Nicolas Pépé
-1,570,,Niels Nkounkou
-1,600,,Nohan Kenneh
9691,466,,Nuno Varela Tavares
-1,712,,Odeluga Offiah
6538,467,,Oghenekaro Peter Etebo
-1,120,,Olivier Giroud
-1,692,,Omari Hutchinson
-1,320,,Onel Hernández
842,335,,Oriol Romeu Vidal
-1,627,,Owen Beck
-1,565,,Owen Dodgson
-1,442,,Owen Otasowie
-1,182,,Pablo Hernández Domínguez
-1,614,,Paris Maghoma
-1,523,,Patrick Cutrone
-1,94,,Patrik Gunnarsson
6382,441,,Pedro Lomba Neto
10405,82,,Pelenda Joshua Dasilva
-1,99,,Phil Bardsley
-1,392,,Philip Zinckernagel
488,681,,Philippe Coutinho Correia
-1,486,,Pierluigi Gollini
-1,682,,Pierre Ekwah
6853,436,,Rúben Diogo da Silva Neves
8961,262,,Rúben Santos Gato Alves Dias
-1,2,,Rúnar Alex Rúnarsson
2245,555,,Raphaël Varane
8026,196,,Raphael Dias Belloli
-1,540,,Reece Hannam
-1,623,,Reece Welch
-1,561,,Remi Matthews
-1,247,,Rhys Williams
3303,207,,Ricardo Domingos Barbosa Pereira
6026,180,,Richarlison de Andrade
-1,574,,Robert Elliot
689,690,,Robert Kenedy Nunes do Nascimento
-1,542,,Robert Street
2496,266,,Rodrigo Hernandez
2381,187,,Rodrigo Moreno
3491,431,,Romain Saïss
-1,605,,Romeo Lavia
-1,427,,Rui Pedro dos Santos Patrício
-1,695,,Ryan Alebiosu
-1,687,,Ryan Giles
3585,419,,Saïd Benrahma
-1,693,,Salah-Eddine Oulad M'hand
-1,708,,Sam Waller
1142,677,,Samir Caetano de Souza Santos
-1,508,,Samuel Edozie
-1,543,,Scott Banks
-1,593,,Scott Carson
-1,358,,Serge Aurier
1078,81,,Sergi Canós
-1,725,,Shaqai Forde
6049,60,,Solomon March
-1,388,,Stipe Perica
-1,136,,Tammy Abraham
5962,375,,Tanguy Ndombele
-1,709,,Tayo Adaramola
229,225,,Thiago Alcántara do Nascimento
3288,121,,Thiago Emiliano da Silva
-1,667,,Thierry Small
-1,649,,Thomas Dickson-Peters
-1,688,,Thomas McGill
-1,732,,Tiago Çukur
9512,491,,Tino Livramento
-1,598,,Tobi Omole
-1,355,,Toby Alderweireld
-1,509,,Tom Heaton
-1,713,,Tommi O'Reilly
-1,566,,Tommy Doyle
10293,685,,Toti António Gomes
-1,731,,Tyler Dibling
-1,596,,Viljami Sinisalo
-1,642,,Vincent Angelini
-1,639,,Vontae Daley-Campbell
7724,47,,Wesley Moraes
-1,114,,Will Norris
-1,27,,William Saliba
-1,3,,Willian Borges Da Silva
-1,410,,Winston Reid
-1,226,,Xherdan Shaqiri
-1,446,,Yerson Mosquera Valdelamar
-1,705,,Zach Awe
-1,711,,Zak Swanson
